USER_GENDER,MARITAL,PRICE,NO_ITEMS,PUR_VALUE,USER_INCOME,PURCHASE
1,M,11000,0,0,40636,1
0,U,16000,2,29023,14631,1
0,U,20000,2,6285,0,1
1,U,16000,0,0,13129,0
1,U,15000,1,14651,27834,1
0,U,20000,1,1999,0,1
0,U,12000,0,0,5164,0
0,U,14000,1,10022,394,1
0,U,13000,0,0,644,0
1,M,23000,0,0,87,1
1,M,11000,1,7885,41578,0
1,U,11000,1,3328,13217,1
1,U,28000,2,22977,4983,1
1,U,28000,0,0,2954,0
0,U,9000,1,8677,5279,1
0,U,10000,2,21415,11984,1
0,M,25000,1,13489,0,0
0,U,14000,1,6222,11283,0
0,U,10000,0,0,0,0
1,M,19000,1,14535,4817,0
0,M,16000,1,16063,0,0
0,M,31000,2,11188,15207,1
0,M,31000,1,15197,0,0
1,U,10000,0,0,330,0
1,U,10000,2,17876,11839,1
1,M,24000,1,15293,12549,0
1,M,10000,1,12276,264,0
0,U,19000,1,7173,10573,0
0,M,15000,0,0,0,0
1,U,15000,2,27410,775,1
1,U,31000,1,6273,21422,0
1,M,11000,1,17298,17556,1
1,U,16000,1,8750,12477,0
1,U,16000,1,12340,13122,0
1,U,10000,0,0,25525,0
0,U,24000,0,0,0,1
1,U,20000,0,0,3359,0
0,U,11000,2,25117,1654,1
1,U,20000,0,0,45624,0
0,M,31000,2,18730,0,1
0,M,14000,0,0,0,0
1,U,14000,1,10122,1584,1
0,M,20000,0,0,0,0
1,U,18000,0,0,733,0
1,U,11000,1,11443,37456,0
1,U,16000,1,17970,32573,0
1,U,20000,1,16660,4720,0
0,U,15000,0,0,785,1
0,U,16000,0,0,0,1
0,U,11000,1,15327,0,0
1,U,24000,0,0,1231,0
0,U,25000,0,0,8280,0
0,M,20000,1,3831,0,1
0,M,10000,1,9842,0,1
1,U,24000,0,0,22365,0
0,U,13000,0,0,10761,1
0,U,24000,1,12425,638,1
0,U,23000,0,0,8917,0
1,U,14000,1,6683,36253,0
1,U,23000,0,0,820,1
0,U,14000,1,7743,16410,0
1,U,23000,1,11198,18440,0
1,M,28000,0,0,337,0
1,U,14000,0,0,48252,1
0,M,16000,1,18128,0,1
1,U,30000,1,3758,3253,1
0,U,23000,1,13465,6261,0
1,U,16000,2,11519,36714,1
0,M,32000,0,0,0,0
1,U,15000,1,4123,4395,1
0,U,23000,0,0,5711,1
1,M,20000,2,7230,2741,1
0,U,15000,0,0,5613,0
0,U,16000,1,9876,12225,1
0,M,19000,2,23222,10694,1
0,U,10000,0,0,9088,0
0,U,16000,0,0,17425,0
0,U,14000,0,0,7350,0
0,M,20000,0,0,0,1
0,U,16000,0,0,5823,0
1,U,20000,1,18349,29498,0
0,U,25000,1,6978,8214,0
0,U,20000,1,14680,7909,0
0,U,11000,0,0,211,0
1,U,24000,0,0,20491,0
1,U,15000,0,0,22030,0
0,M,13000,1,1524,17837,1
1,U,9000,1,16445,26697,0
0,U,19000,0,0,1100,0
1,U,32000,0,0,26562,1
0,M,14000,0,0,0,0
1,U,28000,0,0,4999,0
0,U,18000,1,2669,8917,0
1,U,13000,0,0,3092,0
1,U,12000,0,0,43139,0
1,U,23000,1,14837,4216,0
1,U,14000,0,0,440,0
0,M,10000,1,9531,0,0
1,U,23000,0,0,3563,0
0,U,28000,1,8113,14372,0
0,U,11000,1,4595,1043,0
0,U,16000,1,14154,18046,0
1,U,16000,0,0,985,0
0,U,13000,0,0,6583,0
0,U,14000,1,13672,10851,0
1,U,16000,1,13893,1106,0
0,U,24000,1,13447,6718,0
0,U,9000,0,0,1529,1
1,M,15000,0,0,1268,1
0,U,19000,0,0,1927,1
0,U,14000,0,0,372,0
1,U,9000,1,6621,997,0
0,U,10000,0,0,0,0
0,U,9000,0,0,17445,1
1,U,31000,0,0,3839,0
1,U,24000,2,28575,23831,1
0,U,15000,1,8959,0,0
1,M,10000,0,0,3052,0
0,U,11000,0,0,713,0
0,U,25000,1,4351,19744,0
1,M,32000,1,13034,692,0
0,M,13000,1,5779,14079,0
1,U,11000,1,12880,27366,0
0,U,25000,0,0,7082,0
1,U,14000,1,18568,19,1
1,U,15000,1,7990,378,0
1,U,20000,1,19804,14634,0
0,M,12000,2,7620,0,1
0,U,11000,1,5538,8800,0
1,U,28000,1,8153,31912,0
0,M,23000,2,27396,0,1
1,U,31000,1,1105,74,1
1,U,15000,0,0,991,1
1,U,10000,1,13893,291,0
0,U,18000,1,13933,1348,0
0,U,15000,0,0,922,1
0,U,19000,2,6374,7702,1
1,U,24000,0,0,1564,0
0,U,24000,0,0,5230,0
0,U,13000,1,16592,0,0
0,M,10000,0,0,0,0
0,U,30000,1,8309,14197,0
1,U,15000,0,0,19493,1
0,U,32000,0,0,164,1
1,U,11000,2,5412,30020,1
0,U,24000,0,0,1858,0
1,U,15000,1,16037,16660,0
1,U,14000,0,0,21466,0
1,M,13000,2,22944,29179,1
1,U,10000,1,14524,12664,0
1,U,19000,1,1909,3973,1
0,U,18000,1,6557,6222,0
0,U,23000,1,14846,8037,0
0,U,32000,1,7319,1177,0
1,U,28000,1,11843,17905,0
1,U,14000,0,0,327,0
0,U,15000,0,0,1888,0
1,U,25000,0,0,2166,0
0,M,10000,0,0,11697,0
0,U,20000,1,15420,1019,1
1,U,20000,0,0,35357,1
1,M,15000,1,4774,11682,0
1,U,20000,1,11725,12909,1
0,U,24000,1,5457,1146,1
1,M,9000,0,0,460,0
1,U,11000,1,12731,29924,0
0,U,14000,0,0,11881,0
1,U,11000,0,0,15316,0
0,U,13000,0,0,7197,0
0,M,11000,1,3465,0,0
0,U,19000,0,0,0,0
0,U,10000,1,19571,0,0
0,U,25000,2,8260,0,1
1,U,15000,1,17129,26735,0
1,U,14000,1,1319,12346,0
1,U,13000,0,0,29641,0
1,M,25000,0,0,448,0
1,U,31000,0,0,12551,0
1,U,30000,0,0,11692,0
0,U,24000,1,8908,1635,0
1,U,19000,0,0,1332,0
1,U,11000,1,17846,20126,1
1,U,19000,1,9179,2208,0
0,M,14000,0,0,0,1
0,U,20000,1,9057,0,0
1,U,14000,0,0,37290,1
1,U,18000,1,19185,731,0
1,U,15000,1,15250,2059,0
0,U,9000,1,12060,8390,0
0,U,24000,0,0,10887,1
0,M,25000,0,0,0,0
1,U,18000,0,0,33122,1
0,U,15000,0,0,7186,0
1,M,20000,2,16489,13337,1
0,U,10000,1,13013,1456,0
0,U,14000,0,0,428,0
0,U,20000,1,19736,19056,0
1,M,31000,1,2143,35069,1
0,U,24000,0,0,1075,0
1,M,13000,1,9172,38851,0
1,U,18000,2,9938,3136,1
0,M,11000,1,19671,0,0
1,U,9000,1,4338,120,0
0,U,16000,0,0,1878,0
0,U,15000,2,22707,0,1
0,U,10000,0,0,13565,1
0,M,16000,1,6133,11624,0
0,M,10000,1,13614,0,0
0,U,13000,1,16785,0,1
0,U,25000,2,13531,8527,1
1,U,28000,1,5739,15012,0
1,M,31000,0,0,13117,0
0,U,11000,1,15744,14655,0
0,U,28000,0,0,17027,0
0,U,16000,2,18759,0,1
0,U,15000,1,3297,18405,0
0,M,30000,0,0,0,0
0,U,13000,0,0,14680,0
0,U,20000,1,18980,0,0
0,M,16000,1,3647,0,0
1,U,24000,1,1663,4045,1
0,U,15000,1,12068,0,0
1,U,14000,1,14126,345,1
1,U,20000,0,0,47289,1
0,M,14000,0,0,17978,1
1,U,12000,1,9660,15205,1
1,U,20000,0,0,588,0
1,M,23000,0,0,45018,0
0,U,13000,0,0,0,1
1,U,15000,0,0,3108,1
0,U,30000,2,28907,1083,1
0,U,32000,1,17090,646,1
1,M,19000,1,14764,23927,0
0,U,16000,1,19529,0,1
0,U,16000,0,0,7147,1
1,U,10000,0,0,24352,1
1,U,25000,2,22188,24534,1
0,M,11000,1,16729,0,0
1,U,20000,1,7752,16743,0
1,M,25000,1,5194,3122,1
0,U,10000,0,0,13413,0
0,M,14000,0,0,0,0
1,M,12000,0,0,30901,0
0,U,31000,0,0,14451,0
1,U,32000,0,0,24103,0
0,U,24000,0,0,594,1
0,M,13000,0,0,10227,0
1,M,31000,1,11549,20272,0
0,U,13000,0,0,5350,0
1,U,14000,1,2526,2712,1
1,U,14000,1,8595,11731,0
0,U,11000,1,7300,0,1
0,U,18000,2,23082,7153,1
0,U,20000,1,6611,5414,1
1,U,31000,1,5312,25721,0
0,U,16000,1,12910,14558,0
0,U,10000,1,5770,0,1
0,U,31000,2,29018,8674,1
0,M,16000,0,0,0,0
1,M,13000,1,19353,3497,0
1,M,11000,2,22843,24321,1
0,M,18000,1,14550,13849,1
1,U,14000,0,0,4988,1
1,U,20000,1,9263,23869,1
1,M,16000,0,0,46108,0
1,U,11000,0,0,2783,0
1,U,16000,1,5200,37756,1
0,M,10000,1,2932,19573,1
0,U,14000,0,0,1967,0
0,U,18000,0,0,1733,1
1,U,20000,0,0,12030,0
0,M,24000,2,16725,7159,1
1,U,16000,2,14552,685,1
0,U,31000,0,0,14295,1
0,U,18000,1,18433,0,0
0,M,12000,1,4261,0,0
1,U,24000,1,4790,632,1
1,M,30000,1,7184,38805,0
1,M,20000,0,0,3109,0
0,U,20000,0,0,0,0
1,U,11000,0,0,3640,0
0,U,10000,1,8447,11942,0
0,M,19000,1,3069,0,0
0,M,28000,2,14729,0,1
0,M,10000,1,1453,18223,1
0,M,19000,0,0,16070,0
1,M,14000,1,14511,4529,1
0,U,20000,0,0,0,0
1,U,18000,1,19975,1724,0
1,M,24000,1,7726,35178,0
1,U,30000,0,0,30408,0
1,U,11000,1,4773,23707,0
1,U,24000,1,15904,35085,0
1,U,10000,1,3998,38907,0
0,U,13000,1,3878,7779,0
0,U,25000,2,16050,1313,1
0,M,16000,0,0,0,1
1,U,15000,1,15770,349,0
1,U,11000,0,0,848,1
0,U,24000,1,6664,0,0
1,U,14000,0,0,15553,0
0,M,16000,2,20828,6917,1
1,U,20000,1,1573,39088,0
1,U,14000,0,0,983,1
1,M,10000,1,7375,4432,1
1,U,24000,1,5600,3238,1
1,U,24000,1,13365,1544,0
1,U,14000,1,17063,3005,0
0,U,25000,0,0,327,0
0,M,16000,1,17787,5966,0
1,U,24000,0,0,37994,1
1,M,16000,1,7873,2761,0
1,U,30000,0,0,39754,1
0,M,15000,0,0,0,0
1,U,18000,1,17378,31854,0
1,U,19000,0,0,16745,0
0,U,30000,0,0,16979,0
0,U,14000,1,17220,0,0
0,M,19000,1,3029,0,0
1,U,18000,0,0,419,0
1,U,14000,1,9752,43380,1
1,M,23000,1,18148,22961,0
1,U,13000,2,6330,29740,1
1,M,15000,2,29605,32374,1
0,U,9000,0,0,0,0
1,U,14000,1,15496,1466,0
1,M,19000,1,3976,39566,0
1,M,9000,1,14233,944,0
0,U,15000,0,0,8684,0
0,M,30000,0,0,0,0
0,M,23000,0,0,0,0
1,M,14000,1,10783,46931,0
0,M,32000,0,0,0,0
1,U,25000,0,0,2079,0
0,U,20000,1,5151,7836,0
1,M,23000,2,5344,3073,1
1,U,32000,0,0,46594,0
0,U,14000,1,19147,0,1
1,M,14000,1,9274,2842,1
1,U,32000,1,2313,14673,0
1,U,16000,1,1526,47822,0
1,U,14000,1,5409,18236,0
0,U,10000,1,18236,0,0
1,U,14000,0,0,38657,1
0,U,20000,1,16008,337,0
1,M,20000,0,0,3693,0
1,U,32000,2,28125,4551,1
1,U,18000,2,12634,22268,1
1,U,11000,0,0,832,0
0,U,13000,1,11621,5342,0
1,U,15000,1,2257,873,0
1,U,15000,1,1467,24419,0
1,U,16000,0,0,828,0
0,U,31000,0,0,1282,0
0,U,31000,0,0,5501,0
1,U,10000,2,9281,38199,1
1,U,10000,0,0,24003,0
0,U,10000,1,6091,17140,0
1,U,18000,1,11482,36994,0
1,U,31000,2,16904,4960,1
1,U,15000,0,0,16,0
0,U,14000,0,0,8085,1
0,U,16000,1,5936,1215,0
1,U,16000,0,0,19620,0
1,M,32000,1,11385,281,0
1,U,18000,0,0,39386,0
0,U,25000,1,3737,5164,1
1,U,14000,1,17384,2257,0
1,M,25000,1,15812,21882,0
1,U,18000,0,0,31801,1
1,U,15000,0,0,213,0
1,M,24000,2,5746,44588,1
1,U,16000,0,0,907,0
0,U,16000,0,0,0,1
0,U,10000,0,0,5841,0
1,M,10000,0,0,627,0
1,M,11000,2,24542,46573,1
0,M,14000,0,0,0,0
0,U,15000,0,0,0,0
0,U,30000,0,0,1928,0
0,U,10000,1,13043,57,0
0,U,12000,0,0,0,1
1,M,11000,2,16059,38366,1
0,U,13000,1,7308,744,0
0,M,9000,0,0,0,0
0,U,15000,1,6258,8454,0
0,U,15000,0,0,12601,0
1,U,10000,0,0,22592,0
1,U,19000,0,0,11890,1
1,U,20000,1,13881,38589,0
0,U,23000,0,0,5283,0
0,U,20000,0,0,0,0
0,M,24000,2,23367,15278,1
1,U,16000,1,8990,14484,1
0,U,9000,1,13665,11735,0
0,U,9000,1,5187,0,0
0,U,16000,0,0,5385,0
1,U,20000,0,0,594,0
0,M,20000,1,2755,0,0
0,U,30000,0,0,1536,1
1,M,16000,0,0,13517,1
0,U,14000,0,0,0,1
0,U,12000,2,28922,0,1
0,M,31000,0,0,19169,0
0,U,20000,2,10859,1863,1
1,M,9000,1,6398,15122,0
0,U,19000,1,13510,13076,0
1,M,16000,1,9011,2525,0
0,U,28000,1,19639,0,0
0,U,10000,0,0,15510,1
0,M,14000,0,0,11542,0
0,U,16000,0,0,985,0
0,U,16000,0,0,11873,0
0,M,10000,0,0,0,0
0,M,9000,1,14829,19063,0
0,U,11000,1,2187,6491,0
0,M,30000,1,2623,6775,0
0,M,18000,0,0,0,0
0,U,16000,0,0,0,0
0,M,28000,1,10819,9209,1
1,U,19000,1,17931,32765,1
0,M,16000,1,14007,0,0
1,M,14000,1,17020,18647,0
0,U,24000,0,0,10883,0
1,U,28000,1,12741,27913,0
1,U,16000,0,0,39398,0
0,U,11000,2,12840,0,1
0,U,18000,0,0,739,0
0,U,15000,0,0,18648,0
0,M,9000,1,6357,0,0
0,U,24000,0,0,1355,0
1,U,16000,0,0,32871,1
1,U,24000,1,15978,2800,0
0,U,11000,1,6294,1520,0
1,U,32000,2,11086,40465,1
0,M,24000,1,7400,0,0
0,M,13000,1,4676,0,0
1,U,20000,0,0,4779,0
1,U,25000,1,19880,15377,0
1,M,18000,1,12427,11908,0
0,U,15000,0,0,5084,0
0,U,11000,1,13291,1307,0
1,U,20000,0,0,678,0
0,M,30000,1,3213,0,0
0,U,14000,1,3080,1729,0
1,U,11000,1,6235,47244,0
0,M,20000,0,0,0,0
0,U,11000,2,26667,6158,1
1,M,9000,0,0,36732,0
1,U,10000,0,0,16940,0
0,U,15000,0,0,0,0
0,M,20000,0,0,0,1
0,U,15000,0,0,7701,0
1,U,19000,0,0,35485,0
1,U,9000,0,0,18532,0
0,U,10000,1,2538,0,0
1,U,32000,1,16085,12935,0
0,M,32000,1,15921,0,0
0,M,28000,0,0,0,1
1,U,15000,1,7390,3126,0
1,U,19000,1,10372,19756,0
1,U,30000,1,16121,2505,0
0,U,15000,1,2924,0,1
1,M,25000,1,19532,11546,0
0,M,15000,1,9966,0,0
1,U,16000,0,0,1221,0
0,M,19000,0,0,8618,0
1,U,15000,0,0,28187,0
0,U,11000,0,0,0,0
0,M,11000,1,2906,0,0
1,U,16000,1,9601,24245,1
1,M,16000,0,0,27204,0
0,U,10000,0,0,614,0
0,U,10000,1,18908,0,0
1,U,16000,0,0,23382,1
1,U,12000,0,0,170,0
1,U,11000,1,15293,913,1
0,U,15000,0,0,1477,0
0,M,13000,0,0,0,0
0,M,23000,1,15473,0,0
1,M,20000,1,10617,29645,0
0,U,20000,0,0,0,0
1,U,20000,1,12080,22096,0
0,U,20000,0,0,7443,0
1,U,9000,2,29734,2090,1
1,U,9000,2,16700,4280,1
0,U,15000,0,0,5638,0
0,M,15000,0,0,12725,0
0,U,12000,0,0,7019,0
1,U,32000,1,16988,1081,1
0,M,20000,2,17131,0,1
0,U,15000,0,0,0,1
1,M,16000,1,19689,26133,1
1,U,30000,1,6984,11150,1
0,U,28000,0,0,13098,1
0,M,19000,0,0,5970,0
1,M,24000,0,0,32853,1
1,M,19000,0,0,4544,1
1,M,20000,1,18648,37786,0
0,U,30000,0,0,0,1
1,U,13000,0,0,46760,1
1,U,11000,1,4412,14281,0
1,M,13000,1,19412,10446,1
1,U,12000,0,0,30225,0
1,U,24000,0,0,2855,1
0,U,14000,2,22525,11300,1
0,U,32000,2,20612,5771,1
0,U,32000,1,5041,7844,1
1,U,16000,1,17988,33236,0
0,U,12000,0,0,18476,0
0,U,14000,1,1095,16702,0
1,U,14000,2,18773,971,1
0,U,15000,1,13728,0,0
1,M,11000,1,15423,14271,0
1,M,28000,0,0,2143,0
1,M,32000,0,0,33700,0
0,U,16000,0,0,5259,0
0,U,14000,0,0,0,0
0,U,11000,1,15230,6880,0
1,U,30000,1,9580,47615,0
1,U,16000,2,13038,24731,1
1,U,12000,0,0,194,1
1,M,16000,1,18368,1815,0
0,M,16000,2,15890,0,1
0,U,11000,0,0,9621,0
0,U,20000,1,4670,0,1
0,M,16000,1,1845,0,0
0,M,28000,0,0,17244,0
0,U,11000,1,9473,18371,0
0,U,19000,1,19038,18977,0
1,U,10000,1,9538,42682,0
1,U,14000,2,28442,17624,1
1,U,16000,0,0,29113,0
1,U,30000,1,7088,29293,0
1,U,16000,0,0,11041,1
0,U,19000,0,0,0,0
1,U,15000,0,0,819,0
0,U,31000,2,14945,0,1
1,U,10000,0,0,4112,0
0,M,16000,0,0,0,0
1,M,24000,0,0,35168,0
0,U,20000,2,27584,7798,1
1,U,30000,2,14858,45735,1
1,M,11000,2,25539,33602,1
1,U,11000,0,0,231,0
0,U,15000,1,16769,6188,0
1,M,20000,0,0,34671,1
1,U,32000,1,1026,38471,1
1,U,20000,0,0,29258,0
0,U,10000,1,18054,5535,0
1,M,28000,0,0,3868,0
1,M,19000,1,6358,35796,0
1,U,10000,1,1744,28921,0
0,U,10000,1,9224,5011,0
1,U,9000,0,0,174,0
1,U,16000,0,0,4764,0
1,U,10000,2,9278,4111,1
0,U,16000,2,19495,6826,1
1,U,32000,1,11991,12996,1
1,M,20000,0,0,36637,0
0,M,30000,2,6247,0,1
0,U,10000,1,5659,0,0
1,U,28000,2,28037,104,1
0,U,13000,2,11182,7149,1
1,U,20000,1,14057,20694,0
0,U,20000,1,16197,0,0
1,U,10000,1,12990,30079,1
1,U,11000,0,0,3155,0
0,U,9000,1,7433,244,0
1,M,30000,0,0,45048,0
1,U,30000,2,15324,24186,1
0,U,24000,1,5454,5028,0
0,M,13000,0,0,0,1
0,U,13000,0,0,1424,0
1,M,14000,0,0,3535,0
1,M,10000,0,0,19414,1
1,M,10000,1,16864,3289,0
0,U,18000,0,0,0,0
0,U,19000,1,13604,5888,1
0,M,16000,0,0,0,0
1,M,11000,0,0,45319,0
0,M,20000,0,0,18458,0
1,U,16000,2,24118,17786,1
1,U,20000,0,0,22203,0
0,M,24000,1,8592,0,0
0,U,19000,1,7486,6642,0
0,M,24000,2,17051,0,1
1,M,14000,2,25968,16080,1
0,U,18000,1,4731,1722,0
1,U,11000,1,14032,3474,0
1,U,24000,1,15440,33570,0
1,M,16000,1,15207,326,1
1,U,32000,0,0,32049,0
1,U,23000,1,2068,3256,0
0,M,16000,1,3079,17232,0
0,U,11000,0,0,6000,0
0,U,20000,1,2826,0,1
0,M,12000,1,18899,0,0
1,M,20000,1,15004,25091,0
1,U,28000,0,0,2064,0
0,M,13000,1,3315,10864,0
0,U,11000,0,0,16806,1
0,U,14000,1,8151,0,1
1,U,32000,0,0,243,0
1,M,10000,1,19884,24079,0
1,U,20000,2,20464,15321,1
0,M,30000,1,8833,0,1
1,U,32000,0,0,33774,1
0,U,11000,1,11014,0,1
1,U,10000,0,0,4996,0
0,U,10000,2,18650,334,1
0,U,28000,0,0,0,0
1,U,32000,0,0,23665,1
1,M,30000,0,0,420,0
1,U,18000,1,7984,4902,1
0,M,31000,0,0,0,1
0,U,14000,1,8127,330,0
0,M,30000,1,13924,0,0
1,U,15000,1,14981,25516,0
1,M,16000,1,11872,30800,0
0,M,32000,0,0,0,0
1,U,20000,0,0,4255,1
1,M,30000,0,0,15865,1
1,M,18000,1,4351,1344,0
0,U,11000,0,0,12497,0
0,U,10000,0,0,1678,1
1,U,14000,0,0,4550,0
0,M,30000,1,1320,0,1
1,U,15000,1,2002,32078,0
1,U,19000,1,19442,672,0
1,M,11000,0,0,1908,0
1,U,30000,0,0,31211,1
0,M,15000,1,17934,17511,0
1,U,11000,0,0,30475,0
1,U,11000,1,8779,36844,0
1,U,15000,2,29207,1095,1
0,U,28000,1,16944,1387,0
0,U,11000,0,0,1021,1
0,U,15000,0,0,5162,0
1,U,16000,0,0,2251,1
0,U,19000,1,12369,7457,0
1,M,10000,0,0,10134,1
0,U,23000,1,12616,1340,1
1,M,15000,1,16325,3246,0
0,U,10000,2,17213,13929,1
1,U,28000,1,7508,3077,1
1,M,14000,0,0,36299,0
0,U,28000,1,2728,8400,0
1,M,11000,0,0,12496,1
1,U,30000,1,12287,21841,0
1,M,24000,2,18212,944,1
1,U,14000,1,15051,15160,1
0,U,31000,1,12858,447,0
1,M,25000,0,0,773,1
1,M,32000,1,17404,4408,0
0,U,31000,1,14782,14994,0
1,U,24000,2,12592,20496,1
0,U,30000,0,0,12091,0
1,U,23000,1,12400,37978,1
1,U,11000,1,9431,3645,1
1,M,28000,0,0,23011,0
0,U,15000,1,2146,800,0
0,U,9000,2,24163,14902,1
0,U,19000,0,0,19639,1
0,U,30000,1,11906,6199,0
0,U,31000,1,13821,0,0
1,U,12000,0,0,31188,0
1,U,11000,0,0,10831,0
0,U,20000,1,16432,968,0
0,M,30000,0,0,0,0
0,U,31000,0,0,5164,0
1,M,13000,0,0,316,1
1,U,32000,1,6368,12802,0
1,U,16000,2,27288,4477,1
1,U,15000,1,5095,37678,0
1,U,23000,1,8182,26246,1
0,U,16000,1,6285,8345,0
0,U,15000,0,0,0,0
0,U,20000,1,16613,15904,0
0,M,16000,1,10590,0,0
0,U,11000,0,0,15684,1
0,M,30000,1,12437,0,0
1,U,20000,0,0,46971,0
0,M,15000,0,0,0,0
0,U,18000,0,0,13608,0
0,U,13000,1,1150,8348,0
0,M,24000,0,0,0,0
1,M,25000,0,0,3291,0
1,U,10000,0,0,516,0
1,U,20000,1,6454,35314,0
0,M,25000,0,0,11548,0
1,U,10000,0,0,17038,0
1,M,15000,0,0,21613,0
0,U,10000,0,0,7500,0
0,U,11000,0,0,7842,0
1,U,24000,1,13690,175,0
1,U,13000,2,18447,13960,1
1,U,20000,1,19175,2961,0
0,U,16000,0,0,12542,1
0,U,9000,0,0,1720,0
0,M,25000,1,11289,0,0
1,U,24000,1,3578,682,0
1,U,10000,0,0,4354,0
0,U,18000,0,0,5303,0
1,U,31000,2,22597,2586,1
0,U,16000,0,0,10863,0
0,U,20000,0,0,5832,0
1,M,24000,1,9831,16917,0
1,U,14000,0,0,903,0
0,M,25000,2,5787,7836,1
1,U,31000,0,0,84,0
1,U,23000,1,13234,4939,0
1,U,16000,1,14587,41488,0
1,U,30000,1,19813,4529,0
1,M,23000,1,7642,49393,0
1,M,15000,0,0,33984,1
1,U,14000,1,15475,25823,0
0,M,19000,0,0,10866,0
1,U,11000,0,0,16941,0
1,M,30000,1,15388,22,0
1,U,23000,0,0,24681,0
0,U,31000,0,0,1366,1
0,U,9000,1,7818,13111,1
0,U,18000,1,15244,1183,0
1,U,13000,1,4917,3516,1
1,U,16000,1,19139,49904,0
0,M,13000,0,0,0,0
1,U,32000,1,1137,3533,0
1,U,32000,0,0,16348,0
0,U,13000,1,12737,5119,0
0,U,11000,0,0,0,0
0,U,9000,1,8777,984,0
1,U,10000,1,5521,14495,0
1,U,15000,1,2693,28694,1
0,M,10000,1,5809,16734,0
0,M,10000,0,0,18872,0
0,U,14000,1,6577,7035,0
0,U,9000,1,18319,0,1
0,U,23000,1,13005,126,0
1,U,25000,0,0,41743,1
1,U,14000,1,5052,39817,0
0,U,19000,0,0,0,1
0,U,10000,1,12474,6168,0
0,U,28000,1,15445,8930,0
1,M,30000,1,2397,30533,1
1,M,9000,0,0,39561,0
1,U,20000,1,18777,14106,1
1,U,16000,1,18883,24577,0
1,U,25000,2,17842,36809,1
1,U,10000,2,28709,41191,1
1,U,10000,0,0,32100,1
0,U,32000,0,0,1958,0
0,U,10000,1,17832,8171,0
0,M,20000,0,0,0,0
1,U,14000,0,0,18685,0
0,U,15000,0,0,17219,0
1,U,32000,0,0,1477,0
1,U,30000,1,8462,14637,0
1,U,24000,1,2729,45248,0
1,U,15000,0,0,19850,1
1,U,19000,1,3999,2858,0
0,U,31000,1,9278,1009,0
1,U,12000,2,11911,20663,1
0,U,18000,2,23031,9335,1
0,U,25000,0,0,14510,1
0,U,11000,0,0,15138,1
1,U,16000,1,8681,4220,0
1,M,20000,0,0,43626,0
1,U,18000,1,9876,19923,1
0,M,11000,0,0,0,1
1,U,28000,2,10966,43943,1
0,U,15000,1,15232,0,1
0,U,12000,1,8237,1310,1
0,U,23000,2,11179,7129,1
0,U,20000,0,0,8083,1
1,U,14000,1,6098,14758,0
1,U,20000,0,0,15784,0
1,U,20000,0,0,27226,0
1,U,13000,1,8355,32430,1
1,M,11000,0,0,26606,0
1,U,19000,1,13443,3172,0
0,U,10000,2,14691,396,1
0,U,11000,1,2896,0,1
1,U,13000,0,0,11957,0
0,M,14000,0,0,0,0
0,M,10000,0,0,0,0
1,U,14000,1,19248,30644,0
0,M,20000,1,5273,8044,1
1,U,9000,1,19725,36336,0
1,U,16000,1,11371,18516,1
1,U,28000,1,11833,12650,0
0,U,10000,1,10852,10562,0
1,U,20000,0,0,787,0
0,M,32000,1,10280,0,1
1,U,15000,1,5346,3559,0
0,U,10000,0,0,6746,0
0,U,24000,1,3276,0,0
1,U,20000,0,0,34899,0
1,M,11000,1,15306,1494,0
1,U,30000,0,0,384,1
0,M,25000,0,0,10435,0
0,M,32000,1,10947,0,0
0,U,23000,0,0,837,0
1,U,14000,0,0,23731,0
1,U,31000,0,0,10170,1
0,U,23000,1,16225,0,0
1,U,18000,0,0,109,0
0,U,9000,0,0,577,0
0,U,18000,1,3649,5287,0
0,U,19000,2,7324,11866,1
1,U,32000,1,12346,613,0
0,M,16000,2,12492,5111,1
0,U,23000,1,18089,0,1
0,U,10000,1,4852,669,0
1,U,20000,1,12611,101,0
1,U,15000,1,17235,648,0
1,U,20000,0,0,20808,0
1,U,19000,2,15386,28380,1
1,M,10000,0,0,33720,0
0,U,20000,0,0,710,0
0,M,14000,0,0,0,0
1,U,32000,2,6917,101,1
1,U,16000,1,5906,526,0
1,M,11000,2,10904,28264,1
0,U,16000,0,0,9103,0
1,U,28000,0,0,777,0
1,U,12000,0,0,33556,0
1,M,10000,0,0,26194,0
0,U,28000,0,0,7422,1
1,U,14000,0,0,555,0
1,U,18000,2,22093,23348,1
1,U,10000,1,10053,1297,0
0,M,13000,0,0,13991,0
1,M,16000,1,6443,2456,0
0,U,12000,2,7797,6582,1
0,M,31000,0,0,12961,0
0,U,30000,0,0,1345,0
0,U,25000,1,16870,0,0
1,U,32000,2,9529,3915,1
0,U,14000,1,7983,8670,0
0,M,18000,1,1631,0,1
0,U,16000,0,0,1170,0
1,U,12000,1,1483,39049,0
0,U,20000,0,0,5387,0
0,U,10000,1,17550,1786,0
1,U,30000,1,2569,33423,0
0,U,15000,0,0,0,0
1,U,32000,2,25514,12745,1
0,U,19000,2,26627,0,1
1,M,16000,1,5938,19183,0
1,M,10000,2,11383,2411,1
1,U,14000,0,0,3718,0
0,M,14000,0,0,0,0
1,M,28000,1,11641,36307,1
0,U,9000,1,7015,11276,0
1,U,10000,1,8826,35298,0
0,U,16000,1,7550,1021,1
